f1,f2,f3
0.03327929171942458,0.5663167803654866,0.0024398540080535
0.05579726386905024,0.016374117306924927,0.004550574272394877
0.07260268759781233,0.5696885163417637,0.000740061104205026
0.10732961728437068,0.24341413309768262,2.798840861512843e-05
0.04835767082548029,0.23015816354389035,0.0026645289099535845
0.12495362421975409,0.03267008483430343,0.0002056839481173827
0.7069002207570049,0.0004973284859485436,0.0
0.07419518880962898,0.5696888158235784,0.000701467775083586
0.04559606813236866,0.10633690113106913,0.0037190803362013494
0.06409834180476576,0.003596862446024891,0.003265958365775142
0.04878773694108205,0.22476814374960982,0.0026645289099535845
0.017173094671241302,0.49879056914555264,0.0035034941270537276
0.017994073478316424,0.5696888158235784,0.003141028864069373
0.04116514488483034,0.145189412679355,0.0036920866036713085
0.051491720913339346,0.0498876956671548,0.004323400277137366
0.04928960786184409,0.06826077123058052,0.004209921003280397
0.0470458804703629,0.08810607942962702,0.004073090220540043
0.03610104147160054,0.2122443932569461,0.003500249855983472
0.10551837899927563,0.24341406421686518,0.0001098394017368253
0.10142931868193926,0.3186411168787747,6.122894162897896e-05
0.0513567835030786,0.05233731116360101,0.004151110593582898
0.0945355369702705,0.09885173650931472,0.0013099957656668097
0.0311591600343843,0.2822708324000107,0.003267867622093432
0.07669070076174002,0.2839923177603718,0.0012812175909333152
0.08643826627070395,0.4741248974912431,0.00037142629532865254
0.09858256998571324,0.07238950439506175,0.001271048947550326
0.011552114232545244,0.62405827182184,0.05226182284753377
0.11539841889569404,0.1598805609821078,9.56217067791648e-05
0.05923512118315558,0.15459821887603062,0.00252240570775682
0.024041306455814312,0.4741530288163708,0.003069929664719607
0.05551031223086964,0.01852358713731309,0.0045356874284722525
0.12357119209505281,0.06218438304100246,0.00013481587332238093
0.09765639545351949,0.0685613281849973,0.0012868239230727696
0.04807173473648068,0.09817572918653322,0.0037873076985653563
0.058029070145871914,0.0030640004427618943,0.004395393554851879
0.036877045355819114,0.19131651819411463,0.003513522894371777
0.00908093964265273,0.6899310239773495,0.21832458089746345
0.05377265490852728,0.03200140084016399,0.0044441763297087804
0.007602407489542911,0.7325439120476696,0.32575105118129916
0.0365442001652324,0.2575810564527083,0.003064498277696834
0.05092447138036719,0.05453087969120404,0.0042949337450987795
0.031838372811083565,0.25397454370434097,0.003492267299256827
0.048037113358593564,0.07946573059193145,0.004110829679279492
0.03635360981707547,0.1973611682992433,0.003510468325857703
0.05262879888425784,0.040957969531185315,0.004357505892563299
0.04318118277882184,0.13013889917650512,0.0038468138772427916
0.05758728307571893,0.017307227771082737,0.0033714760714875633
0.09517745465142563,0.09290664114730206,0.0013099957656668097
