f1,f2,f3
0.0010826400443740393,0.6756756756756757,0.0
0.8302212369606218,0.13513513513513514,0.5915861117715466
0.6522462562396019,0.24324324324324326,0.16345568865233936
0.25063166402662496,0.43243243243243246,0.0
0.37708757084858796,0.3783783783783784,0.0
0.9391138228286191,0.05405405405405406,0.8535343299907997
0.5492081101275668,0.2972972972972973,0.0
0.043384482671107116,0.5135135135135135,0.0
0.000647069699215971,0.7027027027027027,0.0
0.0,1.0,0.0
8.735948834963918e-05,0.8648648648648649,0.0
0.0003801072281344412,0.7297297297297297,0.0
0.7002526649362185,0.21621621621621623,0.2789382368623921
0.7459172990793131,0.1891891891891892,0.38878748894761317
0.7892401552967284,0.16216216216216217,0.4930034471569582
0.8688605406988358,0.10810810810810811,0.6845354799801839
0.9051580698835278,0.08108108108108109,0.7718515517828701
0.9707277995341098,0.02702702702702703,0.9295838117927782
0.6018980713033847,0.2702702702702703,0.042339845441932776
0.1148086522462594,0.4864864864864865,0.0
0.1838910454132031,0.4594594594594595,0.0
0.3150305047143674,0.40540540540540543,0.0
0.436802859057129,0.35135135135135137,0.0
0.4941763727121482,0.32432432432432434,0.0
0.0070869538404916,0.5405405405405406,0.0
0.004054894259792776,0.6216216216216216,0.0
0.0013225820209020471,0.6486486486486487,0.0
1.0,0.0,1.0
