f1,f2,f3
0.10651826259126883,0.10651826259126881,0.9885887514376618
0.4638294977099911,0.463829497709991,0.7548008969974763
0.34055248708369373,0.3405524870836937,0.8763834817488411
0.6580289484051911,0.658028948405191,0.36605437590816575
0.7070559432316483,0.7070559432316482,0.0119910917604837
0.3947248043899141,0.39472480438991403,0.8296894946898438
0.5974068138839802,0.5974068138839801,0.5349861656622376
0.674953251663866,0.6749532516638659,0.29812114339098483
0.10887680002301911,0.1088768000230191,0.9880747364615163
0.6882258777589134,0.6882258777589133,0.22954363934978997
0.2602526115256703,0.26025261152567025,0.9298049023252873
0.0815094283496634,0.08150942834966339,0.9933339952806519
0.20040301896463986,0.20040301896463983,0.9589980500395798
0.24586549029978833,0.24586549029978827,0.9376034990118635
0.6821058795706353,0.6821058795706352,0.26355860469796866
0.7057254195914032,0.7057254195914031,0.06247610971464116
0.17742237090530474,0.17742237090530472,0.9680096097687672
0.6201348588476289,0.6201348588476288,0.48048466539949336
0.7053236210664002,0.7053236210664001,0.07097308737516135
0.31913382213608243,0.3191338221360824,0.8923604692822462
0.5738953791435191,0.573895379143519,0.5841987569273263
0.48035281160741433,0.4803528116074143,0.7338408224960667
0.3883116592979229,0.38831165929792283,0.8357201149347715
0.7032206718345819,0.7032206718345818,0.10469657782868837
0.6797833631984377,0.6797833631984376,0.27529830772680386
0.3063012703732168,0.30630127037321675,0.9013096379910219
0.7060881645193648,0.7060881645193647,0.0536563868644635
0.37424226140061845,0.3742422614006184,0.8484606411398836
0.30221612929090225,0.3022161292909022,0.9040635057300175
0.16255015657166574,0.16255015657166572,0.973218831094556
0.6536392950444894,0.6536392950444893,0.38145949188280287
0.1908883851167061,0.19088838511670608,0.9628723948972014
0.5028285082782932,0.5028285082782932,0.7030839085950218
0.49430808150953687,0.4943080815095368,0.7150657599890532
0.20269687015165408,0.20269687015165405,0.9580333802438447
0.695088267407541,0.6950882674075409,0.1835881287686259
0.6720084755846036,0.6720084755846035,0.31114179642875756
0.6952079615769946,0.6952079615769945,0.18267944690063054
0.4235891547224968,0.42358915472249675,0.8007149655170442
0.693101232315749,0.6931012323157489,0.19804384243086273
0.2053427328886629,0.20534273288866287,0.956905807328825
0.04632164120085133,0.046321641200851325,0.9978519986014556
0.47817761808703885,0.47817761808703874,0.7366765444353527
0.19422614973546584,0.19422614973546581,0.9615364816364862
0.6837002778537167,0.6837002778537166,0.25516241910889126
0.0853420307508731,0.08534203075087309,0.992690019882659
0.6998837767271203,0.6998837767271202,0.14256717065427363
0.6841602825006573,0.6841602825006572,0.2526844191817963
0.5535526009322853,0.5535526009322852,0.6222210507546367
