f1,f2,f3
0.0044100158798703985,0.012182828767139619,0.0703137841148654
0.03470384480274981,4.884864181447772e-05,0.0051018245938648284
0.033896047325906044,5.411545689209318e-05,0.0035912239658548294
0.021364885299028604,0.00019588890429398807,0.00919377831393676
0.015080765114984082,0.0006629690508662481,0.009236683556187487
0.0013742596412708382,0.11828759577784201,0.26240975581366616
0.0030002569828639115,0.03228338111770338,0.11252044094162546
0.007732268635488657,0.00310058950831151,0.03343082688662391
0.022457977285296943,0.00022450175017639762,0.004560447827475692
0.0025224292627517796,0.040655437178936715,0.13880588640398103
0.026313313729192205,0.00012413195696545686,0.0037998810468030954
0.002948529024581922,0.030428879374564108,0.11457757681869338
0.013151247123615095,0.0011007841779675674,0.012409507097580038
0.05605931510055511,1.1974099877120015e-05,0.0029837882587454797
0.0027695387724700135,0.03353037696294955,0.12459035923046292
0.01718675145401063,0.00036118323049025205,0.01198681606184676
0.04475839086735466,2.8625179460329807e-05,0.0013683608934964948
0.15395279386985794,7.815326256165536e-07,0.00041996869325083564
0.0010116791721376413,0.18124679160140736,0.34160562518245385
0.1083931063054677,1.6425465329072654e-06,0.0007704030172451363
0.017221595817707804,0.0004934243613187278,0.007336330164553474
0.01436827696990534,0.0008460715571947949,0.010180070963931538
0.027416683472244473,9.727701950606466e-05,0.005987014296001602
0.002976314805365501,0.030102425187751518,0.11346949725052154
0.04132784398178841,3.069711307552071e-05,0.002501069694432597
0.00756403824496674,0.004252424209531109,0.029708911580883225
0.06611257679508215,7.308376360626242e-06,0.002564715251594354
0.145233800061755,7.809555141063515e-07,0.000674665509624001
0.02045187479787722,0.0002784559616382098,0.005438430479914509
0.0031084112581456005,0.029705523309224775,0.1072768800562934
0.008008120228679892,0.0030344476663589606,0.02888919657662869
0.0019074109655821746,0.07217495458003637,0.19039118337516373
0.009558712262033529,0.00204910096350089,0.020369459064885815
0.018310925102957128,0.0003031412109353502,0.010878495047099809
0.003415356475371544,0.025104687910464035,0.09528190195684814
0.06889461885122977,1.0757768839156391e-05,0.0006035799372853872
0.00935294520839899,0.0019730629033404288,0.02413556873949998
0.03262537067119479,8.017449101321786e-05,0.002309210933701243
0.0023570606345526554,0.04837729082767721,0.14979387513206072
0.006983368769579905,0.004744010242445799,0.03342656845881922
0.0497709405571345,1.7532426135747055e-05,0.002175760388560023
0.1347876241153516,8.864488332656811e-07,0.00024629234175810137
0.019150819870390138,0.0003054897250852138,0.006469789793054594
0.05657785715018954,1.8498872274360084e-05,0.0008175838918099893
0.4907634849819077,1.2002803682267868e-07,0.0010323768282458532
0.2192538859678974,6.476229506730905e-07,1.2270062301850391e-05
0.8761624227487081,6.938696816091868e-09,0.00011546518952649222
0.159346876347739,6.728619474327022e-07,0.0012569017955191143
0.6965411733498189,4.904036689462503e-08,6.315025032161293e-05
0.5734318065924143,9.42632120425853e-08,6.409870013214536e-05
0.6844976919852691,4.755378060080229e-08,0.0001528612958921614
0.325854977547555,4.0134698099660624e-07,1.323263801918933e-09
0.8205804796561147,1.8262158196812624e-08,6.916728600430425e-05
0.8285509886263129,2.8112216025272227e-08,7.990720537394627e-06
0.49102299515618486,1.3167804082180307e-07,7.345525366703485e-05
0.5061549795611127,1.163209110699138e-07,0.00018401282029321505
0.7566314231852784,2.7053917080630557e-08,0.0003192018767609582
0.5613313254803247,1.0665425740029633e-07,3.7680634792147516e-05
0.6746102653341758,5.98217745099374e-08,3.343512248539115e-05
0.5803670989883892,8.031646765762501e-08,0.00031274760963244277
0.45760811143292585,1.401896583331408e-07,0.0005150125130752096
0.49915455990883273,1.6178645452724142e-07,3.1359333372381664e-05
0.381389432501204,2.064787471414491e-07,0.00023591784376930105
0.33661165151369715,2.4962285257354084e-07,0.00029072438600080664
0.6419502503956913,5.98217745099374e-08,0.00018697698364823716
0.7636282388963627,2.961411470747271e-08,9.299908281590941e-05
0.39788880190529824,2.8494321072166467e-07,1.3916958874543431e-09
0.19895817461783108,5.179435970544161e-07,0.00038758743742577236
0.008756510835949775,0.0022805142971665552,0.02745628631872119
0.005317647545389949,0.008325546001935736,0.051828369187749794
0.006805789491514554,0.004531926522833472,0.036335421656824275
0.014109400126156408,0.0006315493293413193,0.01426455666121211
0.006896608343618251,0.004165164402541217,0.03863739113651387
0.0064046979902706485,0.0051216997172134895,0.04103452816122351
0.0026314352176886116,0.03916258938181996,0.13226767195017317
0.01209754961661151,0.001329630433083362,0.013697160526874115
0.5220825013631006,1.284836582889348e-07,2.3849494189186936e-05
0.272559436886404,3.634957602523961e-07,7.934179033428262e-05
0.7540890570441061,2.6638876817955006e-08,0.0012271667899225202
0.8076721409497142,4.8439326467803895e-08,1.5086327266747583e-09
0.2798198032248042,3.9118661939142813e-07,3.555159756950557e-05
0.6490035237097129,5.61781372869618e-08,0.00030495338106099044
0.8636230561632882,6.8147200530570745e-09,0.00016735970632417605
0.3205825622603318,2.6147331954415916e-07,0.0013198564127122274
0.30478997543423986,2.9653944740234874e-07,0.00023868713223640738
0.4697168536481528,1.6520921491819937e-07,4.354177898678765e-05
0.40883373053595684,1.8368994947292878e-07,0.00013978930750301502
0.912772237624068,1.2640524371433364e-09,7.331736562885833e-05
0.9217988846684996,6.145111831847698e-09,2.112137463338756e-05
0.9389640930824521,1.0103522812158603e-09,5.348487007844016e-05
0.20471060225043433,4.921822560120823e-07,0.0010216135219887664
0.3496263794962474,2.504933758891244e-07,0.00021794744382077762
0.4786005562680657,2.554882193522088e-07,5.317671550585315e-10
0.004317904999313829,0.012780031559009574,0.07224758273878085
