f1,f2,f3
0.2787604721829196,0.5688966811529843,0.1901451266865829
0.393297118730945,0.31861242757778213,0.3110799049129789
0.31097466797830137,0.6337764537980496,0.01969754514038614
0.16175930769186042,0.6141408182681659,0.4541834131428949
0.4181139504314848,0.3691984793564039,0.24694686684368558
0.14961493550392715,0.42394464187552,0.5485527624896974
0.549438691267401,0.24606398820478825,0.3346643655676793
0.36228417365434984,0.29243567793538616,0.5158624942368939
0.047630993749626406,0.6174323324168096,0.7802545556171562
0.9729635052425804,0.007035525231252638,0.3501623785696084
0.670104060640499,0.34754958830164223,0.216585724873192
0.6510799908472641,0.2629063188454256,0.2859195232673188
0.051437209370511806,0.4957249919375692,0.8167556665155887
0.798479917598357,0.28397849425705646,0.20864184324042107
0.44439050762449167,0.4096913699317204,0.21067261285729189
0.2764344096705201,0.5318117102386241,0.27380103785866017
0.913778318232834,0.14185892108141468,0.26141031049272234
0.5237298294336561,0.2162576936568033,0.508397645020675
0.24831102251357784,0.4600245216764845,0.39372879654911985
0.07761936602147987,0.8988805452056314,0.5193763866234418
0.639037973231796,0.2702881492997546,0.2839872374064545
0.9295949377426753,0.08435404108956275,0.29229352247466467
0.07920092586861992,0.5869957527546966,0.568369052986589
0.35641489730127646,0.317915997913529,0.342899999617126
0.295178006044297,0.6379123634601325,0.030125942732171573
0.8616428891244523,0.2326507425293218,0.20794558096396604
0.28649095057257834,0.5244929309015635,0.2697624068157447
0.3365292925909933,0.3212238953584948,0.3788112989475239
0.9018873045500226,0.12121828046851656,0.281842099928594
0.9532277787046215,0.024225344296425345,0.3203115133700782
0.6475020002761823,0.26527936715283085,0.29987806472610906
0.5975659997399962,0.1965118083629486,0.377210970184631
0.42440060897287024,0.30403015806706585,0.30867659220318
0.7195600935610985,0.32636711644998245,0.20781219788848132
0.8191020917871573,0.06049807712167407,0.4791239267169716
0.7185035795725463,0.26872609749832066,0.25788275756819307
0.6197101384607435,0.36527163999459583,0.22040018095779287
0.15719656783605626,0.5552020548113913,0.48083791136566456
0.2594939349612657,0.4824804252983934,0.33856023344981884
0.3050122062599056,0.4927211505707,0.1792724162698479
0.7912666837898492,0.229612792861948,0.2526478852806685
0.6539057127185937,0.1957106449465077,0.3392827798955168
0.9867244954481446,0.003361027730867054,0.34313223492550965
0.5293662657237282,0.24797463602615485,0.33509608124785667
0.9036359990253855,0.02175007304266057,0.638872726885562
0.31921984338771503,0.3813452608072834,0.33456318829305565
0.5501011448342387,0.41444058194459127,0.2053068087401953
0.8948569584623302,0.08249936307835126,0.3179873407824355
0.8899306554148507,0.03518383879448238,0.42468319733045556
0.2999643845338391,0.4569259269968662,0.255253002879501
0.21558017421850795,0.3858923215590502,0.49442447730290123
0.505328807567864,0.23988511416458388,0.37956175887492105
0.05592366003330806,0.5717085548763224,0.6159778219184301
0.30005325112808356,0.5111539029038047,0.16388012540120145
0.24192224401704138,0.5467730241177085,0.3263459483237055
0.194934046910938,0.3870253636449619,0.511441685443883
0.277736909340265,0.6694940184789266,0.12046651807483923
0.07511084343621943,0.6461941037346436,0.5541173109951002
0.30645289452085017,0.4674913611300638,0.24773647196658166
0.620038871554124,0.2529231236888767,0.30309169997604934
0.1624320743511161,0.6464454021390637,0.4363674767257842
0.47505785736931233,0.34497294909707255,0.2663018123917905
0.7496875123381079,0.15289781060463797,0.3292103527871877
0.1046439961913833,0.45760356359890625,0.582529998112641
0.2905994843980743,0.6552206749150142,0.02817909791685334
0.6414048601638305,0.3801814738426863,0.1989057513418488
0.3514487707337778,0.30036604908299536,0.582185136154585
0.8955492748862113,0.09333237714018022,0.30559176776572744
0.940685308260508,0.1542802840526537,0.20880369273584953
0.08061822509929062,0.4316994122020174,0.6081256917136808
0.8418291075205924,0.22837673397060573,0.2382764165557971
0.7477521933829019,0.09917289094538369,0.5491376307216422
0.7401031251874335,0.1652471515033241,0.3319512366554969
0.8809755209636829,0.030952659637363097,0.4410765175270147
0.2087645100220171,0.36234677360247247,0.5199648462659912
0.47791865503260506,0.23984981150612733,0.5626255436646952
0.9537536447168681,0.07140961870874496,0.2882626538874863
0.9407994037681026,0.032835418514135906,0.3185002199820946
0.5485828898739055,0.30379345004921465,0.2807168676506056
0.329783482930756,0.4296256159996126,0.22969327071927262
0.5973716912913735,0.2057571401593003,0.36456235180514207
0.3089906362256044,0.6018424613529563,0.059588619846473276
0.23454333514167183,0.38252370130840996,0.47170934938194303
0.4350021215907035,0.27695160502088384,0.364352541440276
0.6977026733095238,0.20676818109725265,0.31428630292639775
