f1,f2,f3
0.003888456256183948,0.1145896180440105,5.780983758145762
0.11352691961592176,0.023738046182580172,5.762760087885399
0.053665717856273075,0.05389591628306061,5.8460333465543615
0.05171896421454018,0.029615004005535794,5.894510596752749
0.6463657406364596,0.6437379751442571,4.978992839615213
0.035686541180699735,0.7043498094868682,5.0099239563794935
0.0,0.024370647358014697,5.97299996206276
0.6656463958989726,0.8792519178553104,3.6728720475713197
0.06117597261906223,0.08859215787973954,5.759294492385347
0.8600165198125793,0.8390368921474204,2.6337858789136472
0.7849441279002413,0.7814891883030943,3.0477655377080577
0.0014556901252403276,0.06157039359168549,5.9089413531348
0.003661131311151422,0.7816147470273893,4.534890718065052
0.1348009673035178,0.23588229488846849,5.316817781500188
0.23659375904452673,0.8602359589032984,3.896123814538506
0.7856982869992375,0.8255646498813569,2.868493330921811
0.6995734031328636,0.1375432471640876,4.821210844473018
0.2739403054970812,0.7882453389532122,4.074753914807966
0.1769543501627723,0.7667585030125976,4.29818754321049
0.7267417362696971,0.6339180853930451,4.453103519698404
0.7713677264002232,0.6832856236083468,3.8024872941435994
0.022805979159374046,0.17846729123170957,5.6278161899163015
0.11788394269048577,0.7008792425765138,4.857102940116826
0.0760116707289143,0.20545416861984758,5.478282365235434
0.8743915494900966,0.7640158102060871,2.949030799914134
0.1009264124215087,0.6336249963817466,5.379241609521916
5.102045607947858e-05,0.005245344798091356,5.9991544786576725
0.8078596254742723,0.7247794923302,3.3182604285070285
0.015024710962001989,0.14954172208437805,5.697036339706923
0.6342507909369889,0.002778177860631344,5.559585749045612
0.7515724443069873,0.6596847471877166,4.096720010546988
0.19078437115645686,0.6588917787564387,5.028367181036484
0.7364504999952421,0.1679583363082815,4.485920242780331
0.6728564725343305,0.22885094381122287,4.87605170522806
0.0674497454157254,0.1819732131479316,5.534860626334399
0.06015931348082787,0.15765989158146945,5.601868952831461
0.19482693781006236,0.2656391216693027,5.195333408504407
0.8597700050377473,0.737771229618198,3.1121567658724416
0.08527740647117941,0.14766135565398708,5.5771090574235505
0.7380618433107857,0.8574687554546785,3.1152820070508365
0.0015999963041945509,0.08191188026015866,5.864416499118056
0.2652895342132308,0.07522082740317848,5.455803561859375
0.22777132481266565,0.7943805879147854,4.0547250352576
0.6380958974753812,0.6961557396935301,4.65241835719392
0.7893211941548202,0.09139926931156601,4.331985092248819
0.17488514592417986,0.8149775850342433,4.03462273530058
0.11779687123209459,0.05196514192048757,5.704024339536608
0.00789006271596189,0.8526776513372802,4.302247898056413
0.12192991375917939,0.08349632504665006,5.634031573899567
0.7106881625851209,0.8730917574257674,3.3266329458075217
0.12992387129129274,0.8486278372500705,4.074611481102268
0.0302291448198148,0.16298988653207466,5.6459104161450036
0.2486304325887413,0.12879181892192,5.327576109315426
0.17530572438390246,0.7304318940670441,4.509905614076994
0.2075658789001691,0.12724452553537244,5.367335773113249
0.11126590104360685,0.0,5.7965144960240815
0.037097210513611145,0.6850623658200042,5.150668307102865
0.17997431481814175,0.688196378214685,4.837136485359222
0.8457997759125654,0.6444082536975815,3.815865033174459
0.216128093313592,0.7242959441908394,4.4946946487287285
0.689919849744686,0.6441915772327094,4.654431847133675
0.09536080469080563,0.8582989660034268,4.145923032539431
0.19343425906157063,0.03834475878387078,5.572046860927546
0.05058503294266703,0.10162345707779818,5.752232116673123
0.11659552678866475,0.1843304936077434,5.417117939286198
0.19226625916193435,0.2665511151916509,5.198191696880363
0.13052081784031166,0.20725407960749986,5.3511583194487695
0.21871833208377728,0.09771275812148145,5.41925318492629
0.6499747857869327,0.6333176118166777,5.020814093391379
0.6475483994245733,0.047180524547538516,5.427087498430015
0.13470916055111473,0.6482163587449333,5.222915290897673
0.6982088270023576,8.51848859204779e-07,5.104265420901221
0.05173548423925567,0.7790695087606854,4.472071216916337
0.25538356026400494,0.21862124417944484,5.172967209261612
0.0,0.21417912464875694,5.609583376807351
0.8263143686978389,0.15912681798646544,4.044578237070964
0.7176016698805057,0.223574659772339,4.545505714179991
0.7897537002793439,0.03798741645859122,4.443927426674064
0.7208000826578449,0.13474018562332196,4.676150379096812
0.029178374971045154,0.02743585412413556,5.935712809883171
0.17460553783327842,0.6623117792969264,5.024189533526925
0.641892024596898,0.1794391045764076,5.158131777381191
0.8470582078895499,0.02931773669346377,4.284179930230024
0.6442301128598436,0.24145315733369133,5.069137599501145
0.8444185196099385,0.1270551033066156,4.072635829181929
0.16279374669520935,0.7891974163298073,4.1711689021047915
0.0788250416964777,0.6722632542993692,5.1793224396125686
0.24370603923403306,0.6341589891460541,5.135598393559672
0.7509399258678952,0.8393367958503953,3.0737156618079364
0.7605866118847107,0.22746955162096705,4.236999636721833
0.6554632929395244,0.8136724040516381,3.813588242823414
0.0,0.7990224274880415,4.448492253279353
0.820248943426734,0.23152711667107223,3.956868745900527
0.22889730554001714,0.07333358210455265,5.462927992710852
0.13181427896584594,0.18886020758245414,5.373191838520767
0.11717421694892438,0.7143234688708183,4.759337330313728
0.1354793313349463,0.8549056153224409,4.044543954447646
0.04129619811233569,0.725407149007631,4.847333810050584
0.047305590748450976,0.17348978053169894,5.588650995320444
0.0003373277847322706,0.14644546162602656,5.714739921599549
0.2736930216423586,0.7844506958821825,4.098265831825973
0.18436750248643075,0.20108262672975916,5.2483223324376285
0.1311933701336797,0.716980017942541,4.705331475607259
0.13082767857687422,0.7684237570743742,4.3602892617549465
0.821713627948504,0.7426225192315022,3.1417097771202394
0.6353243621756749,0.7639255195107885,4.186535537386135
0.14749485822286756,0.15359022982884596,5.410368639657477
0.07579908791650575,0.7061407271209901,4.9332502299822085
0.1873881931539368,0.6875113540690535,4.809882899495998
0.6482431922983514,0.09444302212266026,5.325181935823232
0.7915555605264651,0.22524596228643096,4.067410265538016
0.026950908890967983,0.10870319821334887,5.779652165574684
0.13904892127333313,0.06625592279892711,5.629656411640039
0.19755141377715513,0.03464412522480442,5.5730192992838745
0.0,0.7058261002738286,5.05181910282958
0.25158721126388245,0.7465922320435391,4.323746087018375
0.08205063561271952,0.8003887104509275,4.319019614331596
0.2319506972089892,0.12140199323641465,5.350013738822631
0.01556508325147643,0.21641351016854765,5.586746523659144
0.12970114869669663,0.822838565391818,4.117012141550196
0.033152627823352265,0.031538524929373715,5.919657312127296
0.0850989314553039,0.0,5.861473366394668
0.6803831296026254,0.23512443485969467,4.813103177637811
0.2154320741905002,0.7240610925849105,4.505069005855515
0.1800644156612781,0.18111187854920227,5.282918242593663
0.16542658090721485,0.08975337789283017,5.519193632283508
0.6842608415924378,0.12956023004562545,5.012006410297629
0.02471288673062283,0.24417617206902886,5.547882003443865
0.854422055294731,0.845684717737852,2.6282492340286723
0.8438529468409526,0.6370551717070174,3.8618342082006314
0.6414244413919418,0.6339241405629547,5.072102807204303
0.6937413831336539,0.8576613872872273,3.4421647376661726
0.6950876271583761,0.1868878414254202,4.7570453559238155
0.0997002827050526,0.8583046946189233,4.127570823735846
0.7453578643088995,0.7898697891341125,3.244046897663483
0.05220366784141883,0.7349837532723509,4.756748323577752
0.03604347331019905,0.1578470356508316,5.645697969102649
0.2538204750395273,0.7003259831504856,4.658124686054204
0.14910408437626932,0.6610046790606368,5.083216183363834
0.6433284372367779,0.13451184766875876,5.261729830901119
0.22956400361105372,0.24015149904657113,5.160944179060542
0.024934070489947724,0.7272135037946157,4.858043803635004
0.09314735311289642,0.8329921218946994,4.170502193375139
0.051430409663097726,0.03296475102989874,5.883776834691584
0.10302553704459885,0.02420829864591575,5.787565716161289
0.15625181614762895,0.21608757353271835,5.301130526052953
0.7347233492353384,0.8760045460210637,3.1452860902273554
0.2423914561637576,0.8215445268387005,3.9444656969910703
0.08348916247346293,0.7541614451880512,4.552480319223557
0.13207368241733652,0.6345033758349221,5.301069639763439
0.8082359337053369,0.09422276447366158,4.2432079560312195
0.13266061585835626,0.1476716358828984,5.456476883000602
0.6720599145408978,0.06565921130964619,5.219364157636396
0.05500105298163811,0.08394757319615409,5.779389209033998
0.002320497571857809,0.7505183745520215,4.7204633596088446
0.21990494230086052,0.8606404755723916,3.8989695714486947
0.26100482171759876,0.7733763521111884,4.150442844933095
0.7428424350358764,0.21428859890651608,4.369682019773151
0.03801190493911737,0.7530648111404563,4.685711206662868
0.0,0.14619089285492573,5.715282163468172
0.08666058792489711,0.026335966673300057,5.822940874878544
0.00016137939956661213,0.20553767307817827,5.603435882387789
0.1408952262115354,0.05328586075683196,5.662094340362531
0.6642410923937718,0.16063611523736018,5.032632591969559
0.6840899507234786,0.1773957666272139,4.8633930283460955
0.6642213745031562,0.07936064665712511,5.219474037867609
0.023799720438558936,0.08235587570278977,5.834933762792693
0.03924489359519617,0.11625183630719743,5.73137673400447
0.037107283409900854,0.7230517881722897,4.870217543602065
0.7502177382022206,0.1430277225347768,4.4469579989792125
0.08832462123384141,0.10001246121783937,5.671580845286425
0.1641484155692935,0.7106673089357594,4.694264601804288
0.6965573969649967,0.7667992310840974,3.8190269561100347
0.7771756556252953,0.6419140576478679,4.062455562852195
0.055236687776604676,0.8051335823093732,4.338945040838089
0.19729115071198097,0.09164494885665092,5.462225734906041
0.7664377162482621,0.2744241996531087,4.206920744711609
0.8050172210442768,0.17472936584639898,4.072085886824039
0.734413329854717,0.741644190004412,3.6144574336658386
0.7464939915640306,0.09251606706645352,4.589806341574387
0.03522793116548552,0.13102971449276712,5.711371329860845
0.8014000046930568,0.8579634763536992,2.7430443580074613
0.6953046771126136,0.19622952148784908,4.738002889872173
0.20031841286800897,0.15427242739561858,5.3092268863980765
0.6463471028335392,0.15289450277539324,5.19810538653498
0.6736206111806702,0.0689783932318882,5.183816112053291
0.18092750078145392,0.10904806333307732,5.463348256060366
0.09667565480318929,0.1916597391926399,5.487795081543963
0.048387702147635936,0.8266516543560303,4.280777972044765
0.0,0.6704788057238752,5.321065587558001
0.2269171657836725,0.09616530731375428,5.416441910164818
0.7936599640072235,0.001740372580449956,4.475897904819026
0.20498572513161462,0.0,5.605367978971124
0.7447527823972292,0.7888772902301011,3.2535122158376195
0.6479603260832879,0.6981585285390568,4.573411658193169
0.1387593099520119,0.09654844075323882,5.562870071260226
0.750945193667359,0.09494531402599615,4.546556435515601
0.27143751933444793,0.8214133482456287,3.945501141663963
0.6729109273730849,0.007698663055878449,5.284990680058124
0.6337632330083061,0.24748617213051766,5.141560925595525
0.63201564843837,0.0027086014563733815,5.5709429956543195
0.08700429016429229,0.6985879049995831,4.946920626945802
0.6993940616567071,0.036703429803048304,5.04473579046248
0.18807720186513394,0.6419861387042071,5.13673104759586
0.7807414726386832,0.0004027691325323643,4.547232824206423
0.7886226238900131,0.8123126676737917,2.911794106556399
0.17492220410874024,0.06249014042399953,5.556853367655076
0.24991727389464063,0.020910791352629313,5.554869324483057
0.7068879699428046,0.2339775404007433,4.620432188879785
0.19589751074049921,0.7076385715122401,4.644808596132732
0.8501599434488374,0.1682872863084176,3.9775136281039476
0.055077362672351415,0.24181397794539633,5.497194713962023
0.7422281916423212,0.12811995993414554,4.537857993430425
0.05125043371272099,0.7691270314188695,4.541132785608761
0.7218798406506896,0.21706874254605998,4.530027255768181
0.7040423636316587,0.12339251170437154,4.835339394153427
0.7224864389843968,0.05667368799021,4.837707306564313
0.25201753710820424,0.6593450900658148,4.970381530170427
0.0364265437419443,0.07261882550567256,5.839006616922759
0.13751050486601013,0.16282492686956906,5.411306595768317
0.03469942052257463,0.010371749351876347,5.946498540202486
0.6959629941170764,0.093850778086777,4.970744127906382
0.7647492736239772,0.024524401508971394,4.606315229744
0.08205753998742234,0.06038008652189074,5.7694503173201275
0.219907460185212,0.6926005119814539,4.745523505062283
0.0,0.64488722233598,5.491320458953032
0.1249615566750637,0.0,5.760007461260138
0.724234976174882,0.7275095763735476,3.7861654524980386
0.6802924210624158,0.6859473286157414,4.425255094475966
0.8465351410877814,0.6448552350502681,3.8072378093831594
0.1501259540331331,0.17190579081580248,5.36293031891788
0.7876045038218046,0.15786118986312284,4.1833541731014465
0.13115040252886762,0.8104536477940661,4.146609168769955
0.03018757939082159,0.0009039162881235435,5.9631858013775245
0.24569793745707963,0.6791945454448926,4.82043067821778
0.11150883006681611,0.053787590063298626,5.715514696547759
0.03753882202213357,0.7325868923854808,4.795873657252728
0.05223587633052114,0.7601978850986633,4.5949444278266665
0.6512585141989268,0.22909604377401496,5.026650601554927
0.7401027357276302,0.6561395732623148,4.199786348284051
0.7068825937209489,0.7288811635240423,3.900754849185551
0.01735238245393317,0.02299906020751996,5.959953693127869
0.787991530943039,0.7228772884849262,3.4157166564612607
0.0348156022484854,0.8152667574048422,4.341738424664513
0.006952367048493304,0.09569838947923998,5.829913414996861
0.18161072006117285,0.6521965152105227,5.084359118096247
0.22268607710267693,0.20295550446558946,5.195811940033998
0.08621306791230479,0.22026454651272387,5.443928858087501
0.7150650449687259,0.17338521405317087,4.631517656147705
0.004698653405736664,0.05056425975570318,5.9244350612281345
0.6399752528270839,0.8440654417761234,3.84050607539893
0.7272900966215816,0.2773014747899827,4.4676537884445775
0.006853702188271027,0.12465293080947276,5.756690275621955
0.747764580658677,0.26592924723191197,4.318431746157667
0.19135173760220392,0.22502566046037853,5.208795461732934
0.1962768952441042,0.0565175954073692,5.532734591046959
0.19538734666921664,0.15064186759986958,5.322427008934292
0.005278550683290223,0.6790429434340837,5.249495656903152
0.0,0.7485226698319223,4.734418402767037
0.09735241752787005,0.737391840565478,4.635475299202616
0.696819394143452,0.8591250952346672,3.4169665859656844
0.6705993178448728,0.7137077694712759,4.287424079037062
0.10435785195921471,0.10924726786340157,5.60729588081996
0.7216807953785627,0.08785588313222821,4.775978334248114
0.7701239981366554,0.16916493332794075,4.259869342560444
0.26181038869129386,0.10172973983221252,5.393154766785119
0.7047347199984316,0.7902697764749117,3.57862010957316
0.6720547951685021,0.6975247602513599,4.441054816466498
0.08584834430222821,0.04578395140201283,5.7887608783404065
0.7240286400413684,0.0,4.940971673231583
0.6865332850766495,0.22604901119313583,4.769066097292063
0.1993541013967977,0.23756776215150724,5.190335219036279
0.15352814306613083,0.7747494262407302,4.28254530734073
0.647397202009635,0.796945438322198,3.981337643850271
0.6525158897411206,0.6755235208916066,4.707696447531072
0.1944885146744629,0.11600768645660459,5.400056380170329
0.13953503074480678,0.24111398999735634,5.306752108786537
0.25019954708011016,0.8496146217443663,3.895252242144817
0.09570155613144903,0.036846480686141936,5.789531471509612
0.08215606676354066,0.6888198640879737,5.033484945975893
0.7529644536710598,0.19390917599966995,4.324423062245031
0.23264982947128682,0.7898003502408149,4.071294604936104
0.7378077638233529,0.026767450482692745,4.775621812459031
0.6895119592089423,0.0031183538622523155,5.164440961264052
0.7703850160639885,0.09468936394231725,4.431430147785753
0.1792125777961034,0.060769184537372456,5.584428435991068
0.17893853112484948,0.74874342482163,4.3798336520522225
0.8097324349249042,0.7774986212678949,2.957439964004299
0.11284161039358426,0.15593772746877227,5.488625098043028
0.032663037871395906,0.21173613634653948,5.554731380287007
0.10172223928606378,0.6370951293155998,5.355957183622275
0.2220168466811001,0.7751990080983223,4.154103662342219
0.0,0.17761588449037774,5.65379452513612
0.8387281229162253,0.7946946288322602,2.793143982282796
0.18001416299312686,0.1818271399066536,5.282998095565112
0.7902857491648512,0.023595003601815892,4.4674756952705925
0.8427272670856336,0.2238466165472658,3.9052598684400452
0.13221536251648877,0.7344951935083077,4.575616475579572
0.2569760270503395,0.7013514252049767,4.652732025243031
0.8185191776041891,0.04736408536536091,4.312901756536556
0.09896411568101698,0.14263362720640999,5.54230607133069
0.7263830215942884,0.7602034397855165,3.5456876361094913
0.8738060067362337,0.6528343463357543,3.75845116209966
0.7019268190723923,0.000565952135989289,5.072268218803507
0.07858372599699548,0.027735283849435577,5.840953293110625
0.8230123072261566,0.7025794457184366,3.440054244524922
0.1177016657745587,0.6986237730035842,4.875304536895262
0.24946652367903926,0.1286108176466238,5.325437894576394
0.10812126047977708,0.2326281867092581,5.3875830899780075
0.09151374184907579,0.12349679616320197,5.622291069544914
0.7802896670740794,0.2266693062707864,4.121895230797722
0.10427056211253372,0.0049667612394433125,5.812116482779254
0.7882072841049661,0.22533899505614016,4.08313193740659
0.23790548783944532,0.1983916991005999,5.192633542495205
0.6347081554316647,0.003115176735505127,5.55503041218656
0.17474307080728524,0.00016046268036490233,5.6559190545729
0.10514171679396446,0.7331197213176035,4.649235443558333
0.7274487863441923,0.16157893010803723,4.56524928036963
0.7785175622650083,0.036182885476937376,4.502672564148027
0.7211848438820615,0.0003653817771200711,4.937268727067626
0.24301472276344868,0.057282079690546536,5.492569377576465
0.1602765142230615,0.2279113161054022,5.265696498252615
0.6712019208329396,0.012791602523346324,5.295566348056899
0.735967279825005,0.6431379908443118,4.319592157310942
0.13890869580781398,0.6555050984594235,5.156986994787572
0.19625473237228466,0.050016546064702364,5.56417016986927
0.7533888853704593,0.13970932930822721,4.426813640412158
0.04347541274358825,0.6596748859941021,5.340056921457215
0.14337456346551386,0.09828096291795535,5.542668158821779
0.6484409402626304,0.7465822427825469,4.248436034306898
0.8285085564895738,0.7885663122182451,2.8390813220717974
0.003222751370126231,0.7023936805629833,5.0729562326183295
0.2055793480519513,0.6641416501062456,4.963483748862312
0.22763443805101213,0.03752776654820428,5.53668099200241
0.7644618904683753,0.17164404065725394,4.288396446754129
0.669548325338038,0.09804419844293194,5.166214030694635
0.701224724069933,0.658227865968085,4.473857721728307
0.6612323434472043,0.13995190089551945,5.104105204803677
0.6997494894826157,0.7822567546777458,3.627263499954712
0.13986356171704983,0.7855752113402369,4.239115475427872
0.782129555842231,0.1295938794088868,4.279976678632693
0.8757482288860339,0.73593721188922,3.1422060818121516
0.0812304468626005,0.11562966375756473,5.649594791483899
0.05647757029132812,0.053875448441718835,5.843017063452791
0.07026606087322305,7.516775644793999e-06,5.892927788740204
0.14908294421479346,0.22382513686590366,5.2947030309049214
0.7046273882885403,0.8054293428990953,3.489969761220683
0.1337771505364101,0.11430259294463824,5.546091276098276
