f1,f2,f3
0.5973355257973948,0.3241036833342716,7.57135055446745e-08
0.6341210621700418,0.2910630906710961,3.990355072327657e-08
0.4988589775597295,0.45313910078256187,1.705422348422074e-07
0.5392084867436103,0.39243400607822376,1.3260577657449917e-07
0.27220006320268403,0.6765588711812223,4.3051139427391514e-07
0.420784438205276,0.5341212034998292,2.5382960835106514e-07
0.11818142549755525,0.8429598216104197,5.913595960362742e-07
0.06950067557199673,0.9308571926687885,6.50538866583381e-07
0.17037527514318063,0.778619770517919,6.469347730417185e-07
0.3674529932111027,0.5591689170774151,3.158453832657247e-07
0.23654519282209938,0.7155832501537595,4.81336590566727e-07
0.32982347705999693,0.6385481506779701,3.596426466751084e-07
0.12772087309282582,0.8290904514370977,1.5341477224510863e-06
0.12325108080736867,0.8334383117136008,2.788759136561247e-06
0.7901291673751395,0.15923617131741216,0.0
0.8584663661359686,0.1052870978259986,0.0
0.18601117211119356,0.7704491592642336,5.912131234702683e-07
0.1329703589530915,0.8209472695974868,1.1349532145594668e-06
0.13660925993970033,0.8170546779654482,1.0011895969499701e-06
0.15306048662748986,0.7959778192937529,7.490824188975191e-07
0.7216977020598933,0.21607733365523127,0.0
0.12668811043051642,0.8292328905955081,1.6824580682963704e-06
0.1255540780080372,0.830882270457824,1.9045778293884109e-06
0.12298727650344836,0.8341118603556598,2.9685970706760246e-06
0.14116598949110226,0.8105785783953332,8.956881187352386e-07
0.12183444546280206,0.8351142638207999,4.273560688092147e-06
0.9136402025471843,0.06397474794474059,0.0
0.1196911394903664,0.8380047501335034,0.40344451452708713
0.11969112953580104,0.8380097813439653,0.811390823825808
0.1196911456250772,0.8380107875860583,0.30800896391233634
0.146229841785932,0.8044277186304115,8.187386121846851e-07
0.12278932972807087,0.8360289006145486,3.1229255173220956e-06
1.0,0.0,0.0
0.12607466305587464,0.8296676244476426,1.7929467503465447e-06
0.0,1.0,7.369466381184151e-07
0.11969119257841139,0.8378524348952979,0.10959436252093623
0.11971417656590456,0.8378233656792954,0.0003469966512083561
0.11969140915970787,0.8378526957728775,0.027595929817777153
0.11969119683928535,0.8378525094317487,0.10354152205562787
0.11969120096783281,0.8378525094317487,0.09828203500845549
0.11969120517927946,0.8378525094317487,0.09344034423449563
0.11969130521963098,0.8378523976270725,0.04305590540868956
0.11969119917754281,0.8378524348952979,0.10049565144296452
0.11969129472286784,0.8378523603588462,0.0456379621470484
0.11969121012650788,0.837852546699975,0.08832876060892167
0.1196911338525586,0.837852546699975,0.5640672548349801
0.11969114828374704,0.8378526212364259,0.2793731280155193
0.11969113588649377,0.837852546699975,0.49322757535936734
0.11969113126916411,0.837852733041103,0.6899267217994723
0.11969114104560147,0.8378525094317487,0.37406704766454124
0.11969113310868619,0.8378525839682004,0.5953392140024294
0.11969112817701524,0.8378524721635233,0.9413268025004351
0.11969115102740259,0.8378525094317487,0.25491260331682347
0.11969117790685567,0.8378524348952979,0.13721424437200044
0.11969113614578099,0.8378524721635233,0.48545546786519417
0.11969114838861572,0.8378525094317487,0.27835222964738215
0.11969113537976592,0.8378524721635233,0.5091583277027663
0.11969117024853153,0.8378525094317487,0.15799906848765827
0.11969122215989564,0.8378526212364259,0.07795596548104215
0.1196911392617404,0.837852546699975,0.4081631867987459
0.11969116065189671,0.8378525094317487,0.19501628870206447
0.11969120193004408,0.8378526585046521,0.09713212086627618
0.11969113499920385,0.8378525094317487,0.5218160936812226
0.11969114425368196,0.8378524721635233,0.3252107693915097
0.11969113891320016,0.8378525839682004,0.4155641031146584
0.11969115410276508,0.8378525094317487,0.23213115876770118
0.11969113665672118,0.8378525094317487,0.4708353869088351
0.11969116277982374,0.837852546699975,0.18538547503173497
0.11969115695443334,0.837852546699975,0.21436678266914222
0.11969164123567716,0.837852733041103,0.015316585643215929
0.11969118120415097,0.8378524721635233,0.1298591508084888
0.11969121246187642,0.8378526212364259,0.08610522516744225
0.11969128114182914,0.8378525839682004,0.04947692529873783
0.1196912049510871,0.8378525094317487,0.09369042913959169
0.11969124066226526,0.8378526212364259,0.06603279115402742
0.11969125914529749,0.8378524721635233,0.057280985030467794
0.11969124543970272,0.8378523603588462,0.06352409804305059
0.1196911737585062,0.837852546699975,0.14774203735937422
0.11969126713567509,0.8378523976270725,0.05417682046483598
0.11969134549164638,0.8378526957728775,0.03537688724517166
0.11969143135539898,0.8378523603588462,0.025630679375069722
0.11969163761576916,0.837852733041103,0.01542363339171012
0.11969120157545429,0.8378524721635233,0.09755273993989134
0.11969137604570997,0.8378523603588462,0.031160498641441818
0.11969494421201929,0.8378476645624156,0.0020891758226980438
0.1196965692336799,0.837847999976446,0.001466359211350129
0.1196959640383529,0.8378475154895131,0.0016494803930748381
0.11970975090130179,0.8378495652419234,0.0004292910990747877
0.11974000078215394,0.8378307447879735,0.00016396544329869484
0.11970643394831812,0.8378453539324257,0.000522153792108674
0.11969572343573771,0.8378481117811231,0.0017356573028104421
0.11969705332159965,0.8378492298278921,0.0013467727402896167
0.11972488313093821,0.837809837313387,0.0002371363037164384
0.11969789200764736,0.8378445340314614,0.0011800562707691461
